timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-11-30T00:00:00.000Z";"2023-11-30T23:59:59.999Z";"2023-11-30T07:12:00.000Z";"2023-11-30T14:50:00.000Z";29.9937079336;30.2509257013;29.8378590525;30.1725350412;43386864.21;348877236.08;"2023-11-30T23:59:59.999Z"
"2023-11-29T00:00:00.000Z";"2023-11-29T23:59:59.999Z";"2023-11-29T09:22:00.000Z";"2023-11-29T15:17:00.000Z";30.0129872194;30.3973927351;29.5649138619;29.9924132228;50311961.4;346756572.57;"2023-11-29T23:59:59.999Z"
"2023-11-28T00:00:00.000Z";"2023-11-28T23:59:59.999Z";"2023-11-28T17:34:00.000Z";"2023-11-28T06:01:00.000Z";29.7865932973;30.4546785472;29.197380913;30.0133465366;45725099.84;346960535.35;"2023-11-28T23:59:59.999Z"
"2023-11-27T00:00:00.000Z";"2023-11-27T23:59:59.999Z";"2023-11-27T00:43:00.000Z";"2023-11-27T20:50:00.000Z";30.7776846977;30.9542585451;29.1559470893;29.7873949588;51798352.01;344310854.94;"2023-11-27T23:59:59.999Z"
"2023-11-26T00:00:00.000Z";"2023-11-26T23:59:59.999Z";"2023-11-26T00:54:00.000Z";"2023-11-26T16:37:00.000Z";31.129419297;31.1933529092;30.2882459004;30.7812343651;48972529.4;355759629.99;"2023-11-26T23:59:59.999Z"
"2023-11-25T00:00:00.000Z";"2023-11-25T23:59:59.999Z";"2023-11-25T16:07:00.000Z";"2023-11-25T00:12:00.000Z";30.1256766178;31.1821254702;30.0643427524;31.1261325886;44278622.5;359702821.31;"2023-11-25T23:59:59.999Z"
"2023-11-24T00:00:00.000Z";"2023-11-24T23:59:59.999Z";"2023-11-24T17:34:00.000Z";"2023-11-24T00:16:00.000Z";29.6155794122;30.4515303243;29.5627576443;30.1258416235;48248193.64;347981278.05;"2023-11-24T23:59:59.999Z"
"2023-11-23T00:00:00.000Z";"2023-11-23T23:59:59.999Z";"2023-11-23T09:04:00.000Z";"2023-11-23T15:59:00.000Z";29.1693825512;29.7850261943;29.0296197394;29.6160643039;50522489.9;342055531.2;"2023-11-23T23:59:59.999Z"
"2023-11-22T00:00:00.000Z";"2023-11-22T23:59:59.999Z";"2023-11-22T21:32:00.000Z";"2023-11-22T00:01:00.000Z";28.1664255268;29.4766351152;28.0893058167;29.1722753737;63843985.76;336892658.82;"2023-11-22T23:59:59.999Z"
"2023-11-21T00:00:00.000Z";"2023-11-21T23:59:59.999Z";"2023-11-21T01:50:00.000Z";"2023-11-21T23:04:00.000Z";30.7179748215;31.1966292653;27.996907954;28.1734485238;57254476.92;325322032.82;"2023-11-21T23:59:59.999Z"
"2023-11-20T00:00:00.000Z";"2023-11-20T23:59:59.999Z";"2023-11-20T17:58:00.000Z";"2023-11-20T00:35:00.000Z";30.6405111528;31.22636825;30.4717906045;30.7267624088;49251913.14;354766691.38;"2023-11-20T23:59:59.999Z"
"2023-11-19T00:00:00.000Z";"2023-11-19T23:59:59.999Z";"2023-11-19T23:49:00.000Z";"2023-11-19T01:34:00.000Z";29.8870354607;30.6669303564;29.3864533503;30.6421429595;46216825.37;353750903.85;"2023-11-19T23:59:59.999Z"
"2023-11-18T00:00:00.000Z";"2023-11-18T23:59:59.999Z";"2023-11-18T00:01:00.000Z";"2023-11-18T07:07:00.000Z";30.6981564117;30.7431313709;29.2594944778;29.8857466631;46907802.91;344981070.25;"2023-11-18T23:59:59.999Z"
"2023-11-17T00:00:00.000Z";"2023-11-17T23:59:59.999Z";"2023-11-17T02:31:00.000Z";"2023-11-17T16:07:00.000Z";30.6395311991;31.3018212921;29.6835841971;30.6937955245;50277338.08;354270151.15;"2023-11-17T23:59:59.999Z"
"2023-11-16T00:00:00.000Z";"2023-11-16T23:59:59.999Z";"2023-11-16T07:07:00.000Z";"2023-11-16T19:39:00.000Z";32.2629012071;32.5956661466;30.1545952392;30.6404058897;61888508.08;353614576.14;"2023-11-16T23:59:59.999Z"
"2023-11-15T00:00:00.000Z";"2023-11-15T23:59:59.999Z";"2023-11-15T20:04:00.000Z";"2023-11-15T00:00:00.000Z";30.9170516149;32.3599719361;30.9170516149;32.262169995;57808904.73;372290515.76;"2023-11-15T23:59:59.999Z"
"2023-11-14T00:00:00.000Z";"2023-11-14T23:59:59.999Z";"2023-11-14T09:01:00.000Z";"2023-11-14T18:55:00.000Z";32.1488639533;32.4880573692;30.3729329381;30.9121572872;56137819.7;356672511.17;"2023-11-14T23:59:59.999Z"
"2023-11-13T00:00:00.000Z";"2023-11-13T23:59:59.999Z";"2023-11-13T01:19:00.000Z";"2023-11-13T21:37:00.000Z";33.6762063812;34.2308112648;32.0504763569;32.1517831789;66712680.23;370935016.88;"2023-11-13T23:59:59.999Z"
"2023-11-12T00:00:00.000Z";"2023-11-12T23:59:59.999Z";"2023-11-12T23:09:00.000Z";"2023-11-12T01:13:00.000Z";33.1036529384;33.9093321141;32.0093893778;33.6737529619;60222177.47;388451823.03;"2023-11-12T23:59:59.999Z"
"2023-11-11T00:00:00.000Z";"2023-11-11T23:59:59.999Z";"2023-11-11T20:52:00.000Z";"2023-11-11T04:32:00.000Z";32.0973142432;33.1894325087;31.3033772135;33.1035519907;58848547.76;381832230.92;"2023-11-11T23:59:59.999Z"
"2023-11-10T00:00:00.000Z";"2023-11-10T23:59:59.999Z";"2023-11-10T22:11:00.000Z";"2023-11-10T14:32:00.000Z";30.4579495104;32.2562407871;30.336064674;32.0990316612;64357538.29;370204539.52;"2023-11-10T23:59:59.999Z"
"2023-11-09T00:00:00.000Z";"2023-11-09T23:59:59.999Z";"2023-11-09T15:53:00.000Z";"2023-11-09T20:42:00.000Z";31.426569413;32.5343453331;29.1840715213;30.4613600746;88178468.11;351275154.89;"2023-11-09T23:59:59.999Z"
"2023-11-08T00:00:00.000Z";"2023-11-08T23:59:59.999Z";"2023-11-08T19:19:00.000Z";"2023-11-08T00:41:00.000Z";30.9130752766;31.6625310412;30.7248228427;31.4273266328;48381550.52;362377858.42;"2023-11-08T23:59:59.999Z"
"2023-11-07T00:00:00.000Z";"2023-11-07T23:59:59.999Z";"2023-11-07T08:53:00.000Z";"2023-11-07T17:08:00.000Z";31.0887825602;31.7104226853;30.2074523057;30.9137323412;56231464.37;356417322.6;"2023-11-07T23:59:59.999Z"
"2023-11-06T00:00:00.000Z";"2023-11-06T23:59:59.999Z";"2023-11-06T23:04:00.000Z";"2023-11-06T05:32:00.000Z";30.451642273;31.2439671992;30.0675587565;31.0886818655;51788651.52;358394896.12;"2023-11-06T23:59:59.999Z"
"2023-11-05T00:00:00.000Z";"2023-11-05T23:59:59.999Z";"2023-11-05T17:47:00.000Z";"2023-11-05T00:00:00.000Z";29.8129243562;30.6930469033;29.8129243562;30.4516110245;56626270.24;351011544.5;"2023-11-05T23:59:59.999Z"
"2023-11-04T00:00:00.000Z";"2023-11-04T23:59:59.999Z";"2023-11-04T23:10:00.000Z";"2023-11-04T01:37:00.000Z";28.9652411708;30.0114702363;28.865125448;29.8151698572;47294807.53;343637942.64;"2023-11-04T23:59:59.999Z"
"2023-11-03T00:00:00.000Z";"2023-11-03T23:59:59.999Z";"2023-11-03T16:13:00.000Z";"2023-11-03T01:22:00.000Z";28.6175681883;29.0368047039;27.9221719226;28.9648179041;44086438.36;333800325.28;"2023-11-03T23:59:59.999Z"
"2023-11-02T00:00:00.000Z";"2023-11-02T23:59:59.999Z";"2023-11-02T01:31:00.000Z";"2023-11-02T16:34:00.000Z";29.9365848463;30.2401355599;28.3655364811;28.6176616436;56344140.79;329763688.61;"2023-11-02T23:59:59.999Z"
"2023-11-01T00:00:00.000Z";"2023-11-01T23:59:59.999Z";"2023-11-01T22:06:00.000Z";"2023-11-01T12:29:00.000Z";29.3675258116;30.1948423747;28.4184405253;29.9357691193;54304136.16;344914460.66;"2023-11-01T23:59:59.999Z"
"2023-10-31T00:00:00.000Z";"2023-10-31T23:59:59.999Z";"2023-10-31T01:55:00.000Z";"2023-10-31T15:19:00.000Z";29.4647303749;30.8285711969;28.8784032021;29.3675125066;58643204.86;338330077.01;"2023-10-31T23:59:59.999Z"
"2023-10-30T00:00:00.000Z";"2023-10-30T23:59:59.999Z";"2023-10-30T21:43:00.000Z";"2023-10-30T08:05:00.000Z";28.6121535675;29.4731582833;28.3169001255;29.4613763852;48954372.35;339373811.59;"2023-10-30T23:59:59.999Z"
"2023-10-29T00:00:00.000Z";"2023-10-29T23:59:59.999Z";"2023-10-29T22:52:00.000Z";"2023-10-29T04:07:00.000Z";28.4452562041;28.8236093871;28.210879671;28.6173452101;42069769.32;329614893.99;"2023-10-29T23:59:59.999Z"
"2023-10-28T00:00:00.000Z";"2023-10-28T23:59:59.999Z";"2023-10-28T21:40:00.000Z";"2023-10-28T00:04:00.000Z";27.6526959173;28.5381966561;27.6098053797;28.4452009477;42167371.87;327596000;"2023-10-28T23:59:59.999Z"
"2023-10-27T00:00:00.000Z";"2023-10-27T23:59:59.999Z";"2023-10-27T13:48:00.000Z";"2023-10-27T18:31:00.000Z";27.9963970788;28.0009574494;27.1694181151;27.6532039541;42280613.03;318440158.63;"2023-10-27T23:59:59.999Z"
"2023-10-26T00:00:00.000Z";"2023-10-26T23:59:59.999Z";"2023-10-26T08:59:00.000Z";"2023-10-26T15:32:00.000Z";27.638538887;28.7284427989;27.2803470498;27.9966512944;46541845.56;322359363.92;"2023-10-26T23:59:59.999Z"
"2023-10-25T00:00:00.000Z";"2023-10-25T23:59:59.999Z";"2023-10-25T16:18:00.000Z";"2023-10-25T08:16:00.000Z";28.0257809121;28.3177383646;27.3765490335;27.6384853287;45163523.95;318082587.98;"2023-10-25T23:59:59.999Z"
"2023-10-24T00:00:00.000Z";"2023-10-24T23:59:59.999Z";"2023-10-24T12:53:00.000Z";"2023-10-24T15:46:00.000Z";27.6665582159;28.7693509801;27.4262578384;28.0222928419;57262526.67;322463915.84;"2023-10-24T23:59:59.999Z"
"2023-10-23T00:00:00.000Z";"2023-10-23T23:59:59.999Z";"2023-10-23T23:02:00.000Z";"2023-10-23T13:38:00.000Z";26.3269417827;27.8273040284;26.1840627088;27.6680250617;45601982.34;318352512.56;"2023-10-23T23:59:59.999Z"
"2023-10-22T00:00:00.000Z";"2023-10-22T23:59:59.999Z";"2023-10-22T05:58:00.000Z";"2023-10-22T15:44:00.000Z";26.1031652818;26.3573022616;25.6977140569;26.236809194;31687981.89;301851092.56;"2023-10-22T23:59:59.999Z"
"2023-10-21T00:00:00.000Z";"2023-10-21T23:59:59.999Z";"2023-10-21T17:53:00.000Z";"2023-10-21T00:49:00.000Z";25.3419117929;26.4300245944;25.3328666202;26.1039318623;29848891.88;300289678.06;"2023-10-21T23:59:59.999Z"
"2023-10-20T00:00:00.000Z";"2023-10-20T23:59:59.999Z";"2023-10-20T10:41:00.000Z";"2023-10-20T01:12:00.000Z";24.8962540821;25.8702105272;24.8797924391;25.3413479889;30020368.39;291484836.77;"2023-10-20T23:59:59.999Z"
"2023-10-19T00:00:00.000Z";"2023-10-19T23:59:59.999Z";"2023-10-19T16:26:00.000Z";"2023-10-19T01:55:00.000Z";24.8190750384;25.034220657;24.5748709295;24.8965797386;26531756.79;286337218.87;"2023-10-19T23:59:59.999Z"
"2023-10-18T00:00:00.000Z";"2023-10-18T23:59:59.999Z";"2023-10-18T05:09:00.000Z";"2023-10-18T20:55:00.000Z";25.0180610043;25.2766675657;24.6689992148;24.8203916434;30503183.54;285429674;"2023-10-18T23:59:59.999Z"
"2023-10-17T00:00:00.000Z";"2023-10-17T23:59:59.999Z";"2023-10-17T00:39:00.000Z";"2023-10-17T18:59:00.000Z";25.8349003276;25.8521746828;24.8251025028;25.0200407555;31690692.08;287691273.81;"2023-10-17T23:59:59.999Z"
"2023-10-16T00:00:00.000Z";"2023-10-16T23:59:59.999Z";"2023-10-16T13:33:00.000Z";"2023-10-16T00:23:00.000Z";25.6256948243;26.5890410998;25.6172437559;25.8375321617;31996975.22;297061365.91;"2023-10-16T23:59:59.999Z"
"2023-10-15T00:00:00.000Z";"2023-10-15T23:59:59.999Z";"2023-10-15T20:54:00.000Z";"2023-10-15T13:58:00.000Z";25.4962100028;25.8003952295;25.4139054156;25.6251205913;28015237.05;294586743.12;"2023-10-15T23:59:59.999Z"
"2023-10-14T00:00:00.000Z";"2023-10-14T23:59:59.999Z";"2023-10-14T16:04:00.000Z";"2023-10-14T00:12:00.000Z";25.4065190649;25.7039087876;25.3852783832;25.4960317763;26077071.08;293070819.29;"2023-10-14T23:59:59.999Z"
"2023-10-13T00:00:00.000Z";"2023-10-13T23:59:59.999Z";"2023-10-13T21:05:00.000Z";"2023-10-13T04:10:00.000Z";25.0453477733;25.6719031839;24.987521395;25.406549598;25669189.63;292009616.42;"2023-10-13T23:59:59.999Z"
"2023-10-12T00:00:00.000Z";"2023-10-12T23:59:59.999Z";"2023-10-12T00:01:00.000Z";"2023-10-12T16:29:00.000Z";25.5192000397;25.5216545546;24.9852940878;25.0463075251;26965656.32;287838059.48;"2023-10-12T23:59:59.999Z"
"2023-10-11T00:00:00.000Z";"2023-10-11T23:59:59.999Z";"2023-10-11T00:58:00.000Z";"2023-10-11T17:05:00.000Z";25.6869034421;25.8023662069;25.2059998281;25.5258865195;28535622.1;293316655.39;"2023-10-11T23:59:59.999Z"
"2023-10-10T00:00:00.000Z";"2023-10-10T23:59:59.999Z";"2023-10-10T10:36:00.000Z";"2023-10-10T20:49:00.000Z";25.9343090961;26.2525843102;25.5651281387;25.6857356038;28469991.56;295120750.97;"2023-10-10T23:59:59.999Z"
"2023-10-09T00:00:00.000Z";"2023-10-09T23:59:59.999Z";"2023-10-09T05:14:00.000Z";"2023-10-09T16:49:00.000Z";26.5785086845;26.702805088;25.5468972683;25.9334768888;31150583.94;297934685.24;"2023-10-09T23:59:59.999Z"
"2023-10-08T00:00:00.000Z";"2023-10-08T23:59:59.999Z";"2023-10-08T03:46:00.000Z";"2023-10-08T18:29:00.000Z";26.8803174191;26.9559869647;26.4946056753;26.5778011093;27259846.37;305303006.3;"2023-10-08T23:59:59.999Z"
"2023-10-07T00:00:00.000Z";"2023-10-07T23:59:59.999Z";"2023-10-07T11:34:00.000Z";"2023-10-07T04:07:00.000Z";26.958301929;27.2825929226;26.7863434524;26.8784652051;30207542.23;308719839.94;"2023-10-07T23:59:59.999Z"
"2023-10-06T00:00:00.000Z";"2023-10-06T23:59:59.999Z";"2023-10-06T15:37:00.000Z";"2023-10-06T13:02:00.000Z";26.9110008513;27.2043075517;26.8395531654;26.9591991184;29384989.06;309615935.29;"2023-10-06T23:59:59.999Z"
"2023-10-05T00:00:00.000Z";"2023-10-05T23:59:59.999Z";"2023-10-05T09:51:00.000Z";"2023-10-05T17:22:00.000Z";27.0614370602;27.5165976401;26.775665899;26.9106597346;29076314.82;309024356.32;"2023-10-05T23:59:59.999Z"
"2023-10-04T00:00:00.000Z";"2023-10-04T23:59:59.999Z";"2023-10-04T23:19:00.000Z";"2023-10-04T01:04:00.000Z";27.0850870668;27.1784393098;26.4319017396;27.062476433;30654476.32;310733716.69;"2023-10-04T23:59:59.999Z"
"2023-10-03T00:00:00.000Z";"2023-10-03T23:59:59.999Z";"2023-10-03T09:16:00.000Z";"2023-10-03T22:55:00.000Z";27.3967788259;27.9124528313;27.0085939843;27.0796691608;30947087.15;310896412.53;"2023-10-03T23:59:59.999Z"
"2023-10-02T00:00:00.000Z";"2023-10-02T23:59:59.999Z";"2023-10-02T02:59:00.000Z";"2023-10-02T21:49:00.000Z";28.2400649045;28.5691337368;27.2347340113;27.4036161013;33695055.6;314578304.52;"2023-10-02T23:59:59.999Z"
"2023-10-01T00:00:00.000Z";"2023-10-01T23:59:59.999Z";"2023-10-01T11:43:00.000Z";"2023-10-01T18:01:00.000Z";27.8114473277;28.5057464636;27.4970575235;28.2404811846;36222757.62;324148915.89;"2023-10-01T23:59:59.999Z"
"2023-09-30T00:00:00.000Z";"2023-09-30T23:59:59.999Z";"2023-09-30T15:49:00.000Z";"2023-09-30T03:49:00.000Z";27.4139759541;28.2044731574;27.2166771265;27.8112779547;29415107.63;319190140.03;"2023-09-30T23:59:59.999Z"
"2023-09-29T00:00:00.000Z";"2023-09-29T23:59:59.999Z";"2023-09-29T15:28:00.000Z";"2023-09-29T12:01:00.000Z";26.9194297598;27.6976566772;26.8765124246;27.4148170671;35562316.68;314605447.97;"2023-09-29T23:59:59.999Z"
"2023-09-28T00:00:00.000Z";"2023-09-28T23:59:59.999Z";"2023-09-28T16:32:00.000Z";"2023-09-28T04:17:00.000Z";26.4222634838;27.1813010096;26.3209620073;26.9178330125;29579128.71;308867929.29;"2023-09-28T23:59:59.999Z"
"2023-09-27T00:00:00.000Z";"2023-09-27T23:59:59.999Z";"2023-09-27T12:04:00.000Z";"2023-09-27T21:44:00.000Z";26.5696678798;27.1630130252;26.2874206551;26.4241351765;31798598.02;303169623.14;"2023-09-27T23:59:59.999Z"
"2023-09-26T00:00:00.000Z";"2023-09-26T23:59:59.999Z";"2023-09-26T06:01:00.000Z";"2023-09-26T22:50:00.000Z";26.9535110656;27.312701732;26.4602080415;26.5684503317;35341570.69;304791753.37;"2023-09-26T23:59:59.999Z"
"2023-09-25T00:00:00.000Z";"2023-09-25T23:59:59.999Z";"2023-09-25T18:50:00.000Z";"2023-09-25T00:25:00.000Z";26.4041947084;27.0688758452;26.2359987783;26.9543535483;33119582.14;309069506.28;"2023-09-25T23:59:59.999Z"
"2023-09-24T00:00:00.000Z";"2023-09-24T23:59:59.999Z";"2023-09-24T18:16:00.000Z";"2023-09-24T23:52:00.000Z";26.7643460242;26.8674641829;26.3622478362;26.4039107293;33415115;302721742.82;"2023-09-24T23:59:59.999Z"
"2023-09-23T00:00:00.000Z";"2023-09-23T23:59:59.999Z";"2023-09-23T09:11:00.000Z";"2023-09-23T16:37:00.000Z";26.7251240974;26.9052705562;26.5956599137;26.7622161489;27698681.45;306798758.97;"2023-09-23T23:59:59.999Z"
"2023-09-22T00:00:00.000Z";"2023-09-22T23:59:59.999Z";"2023-09-22T23:04:00.000Z";"2023-09-22T00:29:00.000Z";26.2494438584;26.7950523137;26.121303943;26.7243293485;35805961.34;306330727.8;"2023-09-22T23:59:59.999Z"
"2023-09-21T00:00:00.000Z";"2023-09-21T23:59:59.999Z";"2023-09-21T02:19:00.000Z";"2023-09-21T11:01:00.000Z";26.529629256;26.7180541952;25.951825157;26.2495202236;33875842.3;300852160.17;"2023-09-21T23:59:59.999Z"
"2023-09-20T00:00:00.000Z";"2023-09-20T23:59:59.999Z";"2023-09-20T23:52:00.000Z";"2023-09-20T13:28:00.000Z";26.3566117109;26.5335689284;26.1153965199;26.5312244784;35847417.87;304046648.05;"2023-09-20T23:59:59.999Z"
"2023-09-19T00:00:00.000Z";"2023-09-19T23:59:59.999Z";"2023-09-19T09:43:00.000Z";"2023-09-19T01:07:00.000Z";26.0124914741;26.5206711229;25.8366059175;26.3541613414;34269811.52;301987503.75;"2023-09-19T23:59:59.999Z"
"2023-09-18T00:00:00.000Z";"2023-09-18T23:59:59.999Z";"2023-09-18T13:06:00.000Z";"2023-09-18T00:42:00.000Z";25.9212999146;26.7477646003;25.6918833904;26.0126921541;36539913.83;298041926.9;"2023-09-18T23:59:59.999Z"
"2023-09-17T00:00:00.000Z";"2023-09-17T23:59:59.999Z";"2023-09-17T00:00:00.000Z";"2023-09-17T20:59:00.000Z";26.8134110511;26.8134110511;25.7865857515;25.9216981006;33913858.52;296966428.41;"2023-09-17T23:59:59.999Z"
"2023-09-16T00:00:00.000Z";"2023-09-16T23:59:59.999Z";"2023-09-16T02:50:00.000Z";"2023-09-16T10:08:00.000Z";26.5057886623;27.1638005449;26.5034680622;26.8158051163;35198296.71;307175387.01;"2023-09-16T23:59:59.999Z"
"2023-09-15T00:00:00.000Z";"2023-09-15T23:59:59.999Z";"2023-09-15T23:08:00.000Z";"2023-09-15T01:10:00.000Z";25.6240651402;26.7796823989;25.5157289902;26.5110424186;35635833.02;303650893.87;"2023-09-15T23:59:59.999Z"
"2023-09-14T00:00:00.000Z";"2023-09-14T23:59:59.999Z";"2023-09-14T01:03:00.000Z";"2023-09-14T05:58:00.000Z";25.6202719311;25.9493663441;25.3957129865;25.624040858;36647093.54;293458788.44;"2023-09-14T23:59:59.999Z"
"2023-09-13T00:00:00.000Z";"2023-09-13T23:59:59.999Z";"2023-09-13T15:34:00.000Z";"2023-09-13T05:47:00.000Z";25.2596634008;25.8575918439;25.0949176922;25.6227911681;36827613.14;293409053.05;"2023-09-13T23:59:59.999Z"
"2023-09-12T00:00:00.000Z";"2023-09-12T23:59:59.999Z";"2023-09-12T16:32:00.000Z";"2023-09-12T00:27:00.000Z";24.7305505438;25.7187491441;24.7066341504;25.2597899702;39648425.46;289223353.77;"2023-09-12T23:59:59.999Z"
"2023-09-11T00:00:00.000Z";"2023-09-11T23:59:59.999Z";"2023-09-11T00:16:00.000Z";"2023-09-11T19:45:00.000Z";25.627023694;25.6696640596;24.424461513;24.7294513523;41573383.03;283116846.73;"2023-09-11T23:59:59.999Z"
"2023-09-10T00:00:00.000Z";"2023-09-10T23:59:59.999Z";"2023-09-10T00:04:00.000Z";"2023-09-10T16:52:00.000Z";26.5497494163;26.5606983405;25.3253139803;25.6264649722;35982214.07;293356597.72;"2023-09-10T23:59:59.999Z"
"2023-09-09T00:00:00.000Z";"2023-09-09T23:59:59.999Z";"2023-09-09T23:57:00.000Z";"2023-09-09T01:02:00.000Z";26.1839202387;26.563470317;26.1303918576;26.5495650845;32324248.72;303889940.03;"2023-09-09T23:59:59.999Z"
"2023-09-08T00:00:00.000Z";"2023-09-08T23:59:59.999Z";"2023-09-08T05:05:00.000Z";"2023-09-08T10:21:00.000Z";26.0718961367;26.4887560308;25.84159737;26.1833419198;35699695.79;299665201.42;"2023-09-08T23:59:59.999Z"
"2023-09-07T00:00:00.000Z";"2023-09-07T23:59:59.999Z";"2023-09-07T21:22:00.000Z";"2023-09-07T12:52:00.000Z";25.6304335139;26.2233055099;25.5690573283;26.0760901362;34698914.16;298402209.66;"2023-09-07T23:59:59.999Z"
"2023-09-06T00:00:00.000Z";"2023-09-06T23:59:59.999Z";"2023-09-06T03:10:00.000Z";"2023-09-06T17:09:00.000Z";25.7622318327;25.8326347558;25.1758326419;25.6285364574;32223052.8;293250491.53;"2023-09-06T23:59:59.999Z"
"2023-09-05T00:00:00.000Z";"2023-09-05T23:59:59.999Z";"2023-09-05T16:18:00.000Z";"2023-09-05T03:23:00.000Z";25.6008930899;25.900379889;25.3249044788;25.7606211759;33166113.08;294729542.38;"2023-09-05T23:59:59.999Z"
"2023-09-04T00:00:00.000Z";"2023-09-04T23:59:59.999Z";"2023-09-04T03:13:00.000Z";"2023-09-04T15:14:00.000Z";25.6011478866;25.938139816;25.3523354188;25.5989864618;33785870.76;292847628.19;"2023-09-04T23:59:59.999Z"
"2023-09-03T00:00:00.000Z";"2023-09-03T23:59:59.999Z";"2023-09-03T12:52:00.000Z";"2023-09-03T00:05:00.000Z";25.3340045194;25.766263303;25.3263229813;25.6025281522;31874639.67;292855325.4;"2023-09-03T23:59:59.999Z"
"2023-09-02T00:00:00.000Z";"2023-09-02T23:59:59.999Z";"2023-09-02T15:42:00.000Z";"2023-09-02T09:06:00.000Z";25.3149296609;25.428977991;25.0966532654;25.3326850261;36718128.92;289736912.08;"2023-09-02T23:59:59.999Z"
